BILBO;
2025;;Acer;Aesculus;Alnus;Artemisia;Betula;Buxus;Carex;Castanea;Casuarina;Cedrus;Cistaceae;Compositae (otras);Corylus;Cupress/Taxaceae;Cyperus;Chenopo/Amarant;Equium;Ericaceae;Eucalyptus;Fraxinus;Gleditsia;Juglans;Juncaceae;Labiateae;Ligustrum;Mercurialis;Mimosa;Morus;No identificados;Olea;Palmaceae;Pinus;Plantago;Platanus;Poaceae;Populus;Quercus;Rosacea;Rumex;Salix;Sophora;Taraxacum;Tilia;Typha;Ulmus;Umbelliferae;Urticaceae;TOTAL;Alternaria;
23 Ene.;;0;0;1;0;0;;0;0;;0;;0;13;11;;0;;0;1;1;;0;;;0;1;0;;1;0;;1;0;0;0;0;0;0;0;1;;0;0;;0;0;2;33;0;
24 Ene.;;0;0;10;0;0;;0;0;;1;;0;30;38;;0;;1;0;5;;0;;;0;0;0;;0;0;;0;0;0;3;0;0;0;0;0;;0;0;;0;0;2;90;1;
25 Ene.;;0;0;3;0;0;;0;0;;0;;0;1;4;;0;;0;0;1;;0;;;0;0;0;;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;1;10;0;
26 Ene.;;0;0;7;0;0;;0;0;;2;;0;18;10;;0;;0;0;2;;0;;;0;0;0;;1;0;;0;0;0;1;0;0;0;0;0;;0;0;;0;0;1;42;0;
27 Ene.;;0;0;0;0;0;;0;0;;0;;0;3;1;;0;;0;0;1;;0;;;0;0;0;;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;5;0;
28 Ene.;;0;0;1;0;0;;0;0;;0;;0;1;7;;0;;0;0;0;;0;;;0;0;0;;0;0;;2;0;0;0;0;0;0;0;0;;0;0;;0;0;0;11;0;
29 Ene.;;0;0;5;0;0;;0;0;;0;;0;6;0;;0;;0;0;2;;0;;;0;0;0;;0;0;;5;0;0;0;0;0;0;0;0;;0;0;;0;0;0;18;0;
30 Ene.;;0;0;0;0;0;;0;0;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;0;0;
31 Ene.;;0;0;0;0;0;;0;0;;0;;0;5;0;;0;;0;0;1;;0;;;0;0;0;;0;0;;1;0;0;0;0;0;0;0;0;;0;0;;0;0;1;8;0;
1    Feb.;;0;0;0;0;0;;0;0;;0;;0;0;1;;0;;0;0;0;;0;;;0;0;0;;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;1;2;1;
2   Feb.;;0;0;0;0;0;;0;0;;0;;0;2;2;;0;;0;0;0;;0;;;0;0;0;;0;0;;3;0;0;0;0;0;0;0;0;;0;0;;0;0;0;7;0;
3   Feb.;;0;0;0;0;0;;0;0;;0;;0;0;1;;0;;0;0;0;;0;;;0;0;0;;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;1;0;
4   Feb.;;0;0;1;0;0;;0;0;;0;;0;6;5;;0;;0;0;0;;0;;;0;0;0;;0;0;;14;1;0;0;0;0;0;0;0;;0;0;;0;0;1;28;0;
5   Feb.;;0;0;0;0;0;;0;0;;0;;0;2;1;;0;;0;0;1;;0;;;0;0;0;;0;0;;3;0;0;1;0;0;0;0;0;;0;0;;0;0;0;8;0;
6   Feb.;;0;0;2;0;0;;0;0;;0;;0;26;22;;0;;0;1;6;;0;;;0;0;0;;0;0;;83;0;0;0;0;0;0;0;0;;0;0;;0;0;0;140;0;
7   Feb.;;0;0;2;0;0;;0;0;;0;;0;14;14;;0;;0;1;0;;0;;;0;0;0;;0;0;;14;0;0;0;0;0;0;0;2;;0;0;;1;0;0;48;0;
8   Feb.;;0;0;4;0;0;;0;0;;0;;0;10;0;;0;;0;0;2;;0;;;0;0;0;;0;0;;13;0;0;0;0;0;0;0;0;;0;0;;0;0;0;29;0;
9   Feb.;;0;0;4;0;0;;0;0;;0;;0;14;3;;0;;0;1;1;;0;;;0;0;0;;1;0;;9;0;0;0;0;0;0;0;0;;0;0;;0;0;0;33;0;
10 Feb.;;0;0;12;0;0;;0;0;;0;;0;34;80;;0;;0;0;2;;0;;;0;0;0;;1;0;;150;0;0;1;0;0;0;0;1;;0;0;;1;0;1;283;0;
11 Feb.;;0;0;21;0;0;;0;0;;0;;0;35;64;;0;;0;2;5;;0;;;0;0;0;;0;0;;193;0;0;1;0;7;0;0;2;;0;0;;4;0;2;336;0;
12 Feb.;;0;0;0;0;0;;0;0;;0;;0;4;8;;0;;0;0;2;;0;;;0;0;0;;1;0;;10;0;0;0;0;0;0;0;0;;0;0;;0;0;0;25;0;
13 Feb.;;0;0;7;0;0;;0;0;;0;;0;6;13;;0;;0;1;2;;0;;;0;0;0;;2;0;;153;0;0;1;0;0;0;0;2;;0;0;;0;0;1;188;0;
14 Feb.;;0;0;52;0;0;;0;0;;0;;0;14;28;;0;;0;0;2;;0;;;0;0;0;;4;0;;277;0;0;0;0;0;0;0;1;;0;0;;0;0;1;379;1;
15 Feb.;;0;0;41;0;0;;0;0;;0;;0;56;104;;0;;0;0;2;;0;;;0;0;0;;5;0;;604;0;0;2;1;0;0;0;17;;0;0;;4;0;7;843;1;
16 Feb.;;0;0;7;0;0;;0;0;;0;;0;25;13;;0;;0;1;4;;0;;;0;0;0;;3;0;;74;0;0;0;0;0;0;0;5;;0;0;;1;0;1;134;1;
17 Feb.;;0;0;89;0;0;;0;0;;0;;0;43;50;;0;;0;1;7;;0;;;0;0;0;;1;0;;1.331;0;0;1;0;0;0;0;17;;0;0;;1;0;4;1.545;0;
18 Feb.;;0;0;83;0;0;;1;0;;0;;0;93;94;;0;;0;1;13;;0;;;0;1;0;;2;0;;896;0;0;1;0;0;0;0;13;;0;0;;3;0;9;1.210;1;
19 Feb.;;0;0;25;0;0;;0;0;;0;;0;28;34;;0;;0;0;7;;0;;;0;0;1;;1;0;;589;0;0;2;0;1;0;0;18;;0;0;;0;0;3;709;1;
20 Feb.;;0;0;60;0;0;;0;0;;0;;0;43;62;;0;;0;1;11;;0;;;0;0;0;;4;0;;1.520;0;0;1;1;0;1;0;70;;0;0;;2;0;7;1.783;0;
21 Feb.;;0;0;39;0;0;;0;0;;0;;0;24;38;;0;;0;1;7;;0;;;0;0;0;;6;0;;49;0;0;1;2;0;1;0;8;;0;0;;1;0;2;179;1;
22 Feb.;;0;0;2;0;0;;0;0;;0;;0;1;2;;0;;0;0;3;;0;;;0;0;0;;0;0;;38;0;0;1;0;0;0;0;0;;0;0;;0;0;4;51;1;
23 Feb.;;0;0;32;0;0;;0;0;;0;;1;22;41;;0;;0;1;18;;0;;;0;0;0;;1;0;;674;0;0;2;0;1;2;0;32;;0;0;;1;0;1;829;0;
24 Feb.;;0;0;14;0;0;;1;0;;0;;0;18;12;;0;;0;1;16;;0;;;0;0;0;;1;0;;176;0;0;1;0;0;0;0;13;;0;0;;1;0;2;256;0;
25 Feb.;;0;0;1;0;0;;0;0;;0;;0;2;4;;0;;0;1;6;;0;;;0;0;0;;0;0;;5;0;0;0;0;0;0;0;3;;0;0;;0;0;1;23;0;
26 Feb.;;0;0;4;0;0;;0;0;;0;;0;2;1;;0;;0;0;5;;0;;;0;0;0;;0;0;;7;0;0;0;1;0;0;0;3;;0;0;;0;0;1;24;0;
27 Feb.;;0;0;40;0;0;;0;0;;0;;0;1;5;;0;;0;4;7;;0;;;0;1;0;;10;0;;7;0;0;1;0;1;0;0;12;;0;0;;1;0;2;92;0;
28 Feb.;;0;0;22;0;0;;0;0;;0;;0;1;5;;0;;0;0;10;;0;;;0;0;0;;3;0;;2;0;0;0;0;1;0;0;14;;0;0;;1;0;2;61;0;
1 Mar.;;0;0;29;0;0;;0;0;;0;;0;2;14;;0;;0;1;13;;0;;;0;1;0;;2;0;;3;0;0;1;2;0;0;0;3;;0;0;;1;0;2;74;0;
2 Mar.;;0;0;59;0;0;;0;0;;0;;0;4;11;;0;;0;1;13;;0;;;0;0;0;;4;0;;17;0;0;0;0;1;0;0;10;;0;0;;1;0;1;122;0;
3 Mar.;;0;0;51;0;0;;0;0;;0;;0;6;8;;0;;0;0;16;;0;;;0;0;0;;1;0;;22;0;0;1;1;2;0;0;17;;0;0;;2;0;3;130;0;
4 Mar.;;0;0;59;0;0;;0;0;;0;;0;2;24;;1;;0;0;26;;0;;;0;1;0;;4;0;;29;0;10;1;2;5;1;0;5;;0;0;;0;0;5;175;0;
5 Mar.;;0;0;57;0;0;;1;0;;0;;1;10;55;;0;;1;0;23;;0;;;0;0;0;;10;0;;30;0;13;2;13;7;2;0;6;;0;0;;0;0;8;239;2;
6 Mar.;;0;0;45;0;0;;0;0;;0;;0;2;25;;0;;1;0;13;;1;;;0;0;0;;6;0;;26;0;34;2;1;13;1;0;11;;0;0;;0;0;2;183;0;
7 Mar.;;0;0;26;0;0;;0;0;;0;;0;3;38;;0;;0;0;11;;0;;;0;1;0;;5;0;;13;0;83;2;3;7;1;0;8;;0;0;;1;0;3;205;0;
8 Mar.;;0;0;28;0;0;;0;0;;0;;0;4;26;;0;;0;1;14;;0;;;0;0;0;;2;0;;24;0;94;0;2;6;2;0;6;;0;0;;1;0;3;213;1;
9 Mar.;;0;0;5;0;0;;0;0;;0;;0;3;10;;0;;1;0;10;;1;;;0;1;0;;8;0;;7;1;101;2;2;5;0;0;1;;0;0;;0;0;1;159;0;
10 Mar.;;0;0;8;0;0;;0;0;;0;;0;1;10;;0;;0;0;10;;0;;;0;0;0;;13;0;;9;0;264;0;0;6;0;0;3;;0;0;;0;0;5;329;4;
11 Mar.;;0;0;4;0;0;;0;0;;0;;0;0;13;;0;;0;0;0;;0;;;0;0;0;;1;0;;4;0;24;1;2;1;0;0;0;;0;0;;1;0;4;55;0;
12 Mar.;;0;0;0;0;0;;0;0;;0;;0;0;1;;0;;0;1;0;;0;;;0;0;0;;1;0;;0;0;25;0;0;2;0;0;1;;0;0;;0;0;2;33;1;
13 Mar.;;0;0;0;0;0;;0;0;;0;;0;0;1;;0;;0;1;1;;0;;;0;1;0;;2;0;;1;0;57;0;0;1;0;0;1;;0;0;;0;0;2;68;1;
14 Mar.;;0;0;1;0;1;;0;0;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;0;0;;1;0;21;0;0;1;0;0;0;;0;0;;0;0;1;26;3;
15 Mar.;;0;0;2;0;0;;0;0;;0;;0;0;1;;0;;0;0;0;;0;;;0;0;0;;0;0;;2;0;7;0;0;1;0;0;0;;0;0;;0;0;1;14;0;
16 Mar.;;0;0;1;0;0;;0;0;;0;;0;0;0;;0;;0;0;2;;0;;;0;0;0;;0;0;;2;0;18;1;0;2;0;0;1;;0;0;;0;0;3;30;0;
17 Mar.;;0;0;16;0;3;;0;0;;0;;0;2;34;;2;;1;1;5;;0;;;0;0;0;;17;0;;20;0;169;1;2;19;0;0;4;;0;0;;1;0;4;301;0;
18 Mar.;;0;0;15;0;1;;0;0;;0;;0;1;10;;0;;0;1;5;;1;;;0;0;0;;10;0;;8;0;125;2;1;23;0;0;2;;0;0;;0;0;7;212;0;
19 Mar.;;0;0;13;0;7;;1;0;;0;;0;3;43;;0;;0;0;3;;2;;;0;0;0;;14;0;;13;0;193;5;7;50;1;0;16;;0;0;;0;0;8;379;0;
20 Mar.;;0;0;1;0;2;;1;0;;0;;3;0;49;;0;;1;0;5;;0;;;0;0;0;;4;0;;9;0;64;2;5;16;0;0;7;;0;0;;0;0;9;178;1;
21 Mar.;;0;0;4;0;2;;1;0;;0;;3;1;6;;0;;0;1;8;;0;;;0;0;0;;15;0;;8;1;71;2;9;10;0;0;11;;0;0;;0;0;2;155;1;
22 Mar.;;0;0;1;0;0;;0;0;;0;;0;0;1;;0;;0;1;3;;0;;;0;0;0;;1;0;;3;0;9;1;1;8;0;0;1;;0;0;;0;0;2;32;0;
23 Mar.;;0;0;1;0;0;;0;0;;0;;0;1;1;;0;;0;1;4;;0;;;0;0;0;;3;0;;2;0;23;0;1;3;1;1;2;;0;0;;1;0;2;47;0;
24 Mar.;;0;0;0;0;0;;0;0;;0;;1;0;0;;0;;0;0;0;;1;;;0;0;0;;1;0;;1;0;1;0;0;1;0;0;0;;0;0;;0;0;0;6;0;
25 Mar.;;0;0;1;0;0;;0;0;;0;;2;0;4;;0;;0;0;0;;0;;;0;0;0;;4;0;;1;0;4;2;0;1;0;0;1;;0;0;;0;0;4;24;0;
26 Mar.;;0;0;1;0;1;;0;0;;0;;0;1;1;;0;;0;0;1;;0;;;0;0;0;;1;0;;1;1;14;1;1;7;0;0;0;;0;0;;0;0;2;33;1;
27 Mar.;;1;0;1;0;1;;0;0;;0;;0;0;3;;0;;1;0;7;;0;;;0;0;0;;3;0;;2;0;25;0;1;7;0;1;1;;0;0;;0;0;3;57;1;
28 Mar.;;0;0;0;0;2;;0;0;;0;;0;0;11;;0;;0;1;1;;0;;;0;0;0;;5;0;;1;1;13;1;0;4;0;0;0;;0;0;;0;0;6;46;0;
29 Mar.;;0;0;1;0;1;;0;0;;0;;0;0;5;;0;;0;0;2;;0;;;0;0;0;;1;0;;2;2;5;1;0;2;0;0;0;;0;0;;0;0;2;24;0;
30 Mar.;;0;0;0;0;2;;0;0;;0;;0;0;1;;0;;0;1;2;;0;;;0;0;0;;5;0;;4;1;5;0;2;7;0;1;0;;0;0;;1;0;5;37;0;
31 Mar.;;2;0;2;0;9;;1;0;;0;;0;0;25;;0;;1;0;5;;2;;;0;0;0;;21;0;;39;6;122;6;6;130;1;5;7;;1;0;;1;0;8;400;0;
1  Abr.;;1;0;1;0;5;;1;0;;0;;0;0;21;;0;;0;1;7;;1;;;0;1;0;;43;0;;8;5;73;10;8;32;0;2;5;;0;0;;0;0;22;247;0;
2  Abr.;;1;0;2;0;18;;2;0;;0;;0;0;59;;0;;0;1;18;;0;;;0;0;0;;26;0;;33;5;75;5;8;85;0;0;4;;0;0;;0;0;16;358;0;
3  Abr.;;0;0;1;0;19;;1;0;;0;;0;0;23;;0;;0;1;11;;2;;;0;2;0;;23;1;;19;1;53;4;4;55;1;1;1;;0;0;;1;1;15;240;0;
4  Abr.;;1;0;1;0;20;;0;0;;0;;1;0;23;;0;;1;1;16;;2;;;0;0;0;;19;1;;38;1;52;2;10;48;0;0;2;;0;0;;0;0;20;259;1;
5  Abr.;;0;1;0;0;3;;1;0;;0;;0;0;3;;0;;1;0;5;;0;;;0;0;0;;13;0;;2;3;7;2;1;16;0;1;1;;0;0;;0;0;10;70;0;
6  Abr.;;1;0;0;0;1;;1;0;;0;;0;0;1;;0;;0;0;5;;0;;;0;0;0;;19;0;;1;3;6;2;1;2;0;0;1;;0;0;;0;0;15;59;0;
7  Abr.;;0;0;1;0;14;;1;0;;0;;1;0;9;;1;;0;0;10;;0;;;0;1;0;;13;0;;2;2;17;4;2;32;0;2;1;;0;0;;0;0;34;147;0;
8  Abr.;;1;0;0;0;28;;1;0;;0;;0;0;37;;0;;0;1;22;;0;;;0;0;0;;23;0;;10;3;26;5;3;76;0;2;2;;0;0;;0;0;33;273;0;
9  Abr.;;0;0;1;0;13;;3;0;;0;;0;0;23;;0;;0;0;7;;0;;;0;0;0;;19;0;;277;5;20;4;3;80;0;2;1;;0;0;;0;0;49;507;0;
10 Abri.;;0;0;0;0;68;;2;0;;0;;0;0;48;;0;;1;1;17;;2;;;0;1;0;;28;0;;44;9;68;7;4;163;0;4;1;;0;0;;0;0;26;494;1;
11 Abri.;;1;1;0;0;32;;1;0;;1;;0;0;47;;0;;2;0;16;;1;;;0;0;0;;11;1;;27;3;35;4;1;52;0;1;1;;0;0;;1;0;20;259;0;
12 Abri.;;1;0;0;0;4;;0;0;;0;;0;0;13;;0;;0;0;1;;0;;;0;0;0;;3;0;;6;1;4;1;0;10;0;0;0;;0;0;;0;1;7;52;0;
13 Abri.;;0;0;0;0;1;;0;0;;0;;0;0;0;;0;;0;0;1;;0;;;0;0;0;;3;0;;2;1;2;0;0;1;0;1;0;;0;0;;0;0;7;19;0;
14 Abri.;;1;0;0;0;41;;1;0;;0;;0;0;19;;0;;2;1;7;;1;;;0;0;0;;19;0;;16;7;28;9;7;55;0;4;4;;0;0;;0;0;40;262;11;
15 Abri.;;0;0;0;0;6;;1;0;;0;;0;0;4;;0;;0;1;2;;0;;;0;0;0;;3;3;;2;3;2;2;0;17;0;0;0;;0;0;;0;0;3;49;0;
16 Abri.;;0;0;1;0;4;;2;0;;0;;0;0;13;;0;;0;2;4;;0;;;0;0;0;;2;0;;5;1;4;2;1;7;0;1;1;;0;0;;0;0;5;55;0;
17 Abri.;;0;1;1;0;16;;0;0;;0;;1;0;8;;0;;0;0;1;;0;;;0;1;0;;2;0;;1;11;5;5;1;17;0;2;0;;0;0;;0;0;22;95;1;
18 Abri.;;1;0;0;0;10;;1;0;;0;;1;0;56;;0;;1;9;1;;1;;;0;1;0;;4;0;;8;2;10;3;1;38;0;1;1;;0;0;;0;0;23;173;0;
19 Abri.;;0;0;1;0;3;;1;0;;0;;2;0;25;;0;;1;0;0;;0;;;0;0;0;;2;1;;1;1;2;1;0;13;0;1;0;;0;0;;0;0;5;60;0;
20 Abri.;;0;0;0;0;0;;0;0;;0;;0;0;0;;0;;0;1;0;;0;;;0;0;0;;1;0;;2;1;2;1;0;7;0;0;0;;0;0;;0;0;5;20;0;
21 Abri.;;0;0;0;0;1;;1;0;;0;;0;0;2;;0;;0;0;0;;0;;;0;0;0;;1;0;;1;2;1;1;0;1;0;1;0;;0;0;;0;0;19;31;0;
22 Abri.;;0;0;0;0;2;;0;0;;0;;0;0;2;;0;;0;0;0;;1;;;0;0;0;;1;0;;0;0;2;4;0;2;0;0;0;;0;0;;0;0;11;25;0;
23 Abri.;;0;1;1;0;6;;1;0;;0;;1;0;2;;0;;1;0;2;;0;;;0;0;0;;2;0;;4;2;2;4;0;8;0;1;0;;0;0;;0;0;16;54;0;
24 Abri.;;4;0;0;0;4;;0;0;;0;;0;0;7;;1;;0;0;1;;1;;;0;0;0;;3;0;;2;3;0;8;0;5;0;2;0;;0;0;;0;0;24;65;0;
25 Abri.;;0;0;0;0;7;;1;0;;0;;0;0;4;;1;;1;3;0;;1;;;0;0;0;;4;0;;2;7;0;7;0;16;0;3;1;;0;0;;0;0;31;89;1;
26 Abri.;;0;0;0;0;1;;0;0;;0;;0;0;2;;0;;0;2;0;;0;;;0;0;0;;1;0;;1;1;0;1;0;2;0;0;0;;0;0;;0;0;4;15;0;
27 Abri.;;0;0;0;0;2;;0;0;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;2;0;;0;1;2;5;0;2;0;2;0;;0;0;;0;0;18;34;0;
28 Abri.;;1;0;0;0;22;;1;0;;0;;0;0;47;;1;;5;1;1;;4;;;0;2;0;;19;7;;7;14;1;46;0;73;0;7;1;;0;1;;0;0;31;292;2;
29 Abri.;;1;1;0;0;20;;2;0;;0;;1;0;58;;1;;1;1;2;;5;;;0;1;0;;14;10;;8;18;4;18;0;114;0;1;0;;1;0;;0;0;22;304;2;
30 Abri.;;1;0;0;0;4;;3;0;;0;;0;0;24;;2;;2;1;0;;2;;;1;1;0;;10;9;;8;10;1;28;0;104;0;2;0;;0;1;;0;1;24;239;2;
1  May.;;0;0;0;0;1;;0;0;;0;;0;0;26;;1;;1;0;1;;1;;;0;0;0;;6;12;;4;8;0;37;0;57;0;5;0;;0;0;;0;1;32;193;2;
2  May.;;0;0;0;0;1;;0;0;;0;;1;0;16;;0;;1;0;1;;0;;;0;0;0;;1;7;;2;7;1;4;0;40;0;1;0;;0;0;;0;0;14;97;1;
3  May.;;1;0;0;0;2;;0;0;;0;;0;0;8;;1;;1;1;0;;1;;;0;0;0;;2;9;;19;8;0;13;0;30;1;1;0;;0;0;;0;0;19;117;0;
4  May.;;0;0;0;0;2;;1;0;;0;;0;0;5;;0;;0;0;0;;0;;;0;1;0;;2;1;;3;4;2;7;0;35;0;1;0;;0;0;;0;0;8;72;0;
5  May.;;0;0;0;0;1;;0;0;;0;;0;0;2;;0;;1;0;0;;0;;;0;0;0;;2;0;;10;1;1;4;0;8;0;3;1;;0;0;;0;1;6;41;0;
6  May.;;0;0;0;0;0;;0;0;;0;;0;0;1;;0;;0;0;0;;0;;;0;0;0;;2;0;;5;1;0;2;0;2;0;1;0;;0;0;;0;0;4;18;0;
7  May.;;0;0;0;0;0;;0;0;;0;;0;0;1;;0;;0;0;0;;0;;;0;0;0;;2;0;;9;4;1;22;0;14;0;3;0;;0;0;;0;0;17;73;1;
8  May.;;0;0;0;0;0;;0;0;;0;;0;0;0;;0;;0;0;0;;0;;;0;0;0;;0;0;;0;0;0;10;0;4;0;1;0;;0;0;;0;0;5;20;1;
9  May.;;0;0;0;0;0;;0;0;;0;;0;0;1;;0;;0;0;0;;0;;;0;0;0;;0;1;;1;1;0;2;0;1;0;1;0;;0;0;;0;0;0;8;0;
10 May.;;0;0;0;0;1;;0;0;;0;;0;0;1;;0;;0;0;0;;0;;;0;0;0;;0;0;;1;1;0;2;0;4;0;1;0;;0;0;;0;0;8;19;2;
11 May.;;0;0;0;0;1;;1;0;;0;;0;0;4;;0;;1;2;0;;0;;;0;0;0;;0;1;;4;3;0;8;0;17;0;0;0;;0;0;;0;0;7;49;1;
12 May.;;0;0;0;0;0;;0;0;;0;;0;0;2;;1;;1;0;0;;0;;;0;0;0;;2;0;;17;3;0;9;0;20;0;0;0;;0;0;;0;0;9;64;0;
13 May.;;0;0;0;0;1;;0;0;;0;;0;0;4;;0;;0;0;0;;0;;;0;0;0;;1;0;;3;2;0;8;0;8;0;1;0;;0;0;;0;0;25;53;0;
14 May.;;0;0;0;0;1;;1;0;;0;;0;0;4;;0;;0;0;0;;0;;;0;0;0;;1;0;;2;4;1;5;0;8;0;2;0;;0;0;;0;0;11;40;1;
15 May.;;0;0;0;0;1;;0;0;;0;;0;0;0;;0;;0;1;0;;0;;;0;0;0;;1;0;;1;5;0;5;0;11;0;2;0;;0;0;;0;0;16;43;0;
16 May.;;0;0;0;0;0;;0;0;;0;;0;0;1;;0;;1;0;0;;1;;;0;0;0;;1;0;;2;2;0;26;0;5;0;5;0;;0;0;;0;1;13;58;1;
17 May.;;0;0;0;0;1;;0;0;;0;;1;0;11;;0;;1;0;0;;0;;;1;0;0;;5;1;;10;5;0;84;0;36;0;1;0;;0;0;;0;0;29;186;10;
18 May.;;0;0;0;0;1;;0;0;;0;;0;0;56;;2;;3;0;0;;0;;;0;0;0;;7;11;;19;22;0;101;0;134;0;5;0;;0;0;;0;0;56;417;2;
19 May.;;0;0;0;0;0;;0;0;;0;;0;0;2;;0;;1;0;0;;0;;;1;1;0;;2;7;;3;5;0;32;0;18;0;5;0;;0;0;;0;0;28;105;0;
20 May.;;0;0;0;0;1;;0;0;;0;;0;0;2;;1;;0;0;0;;1;;;0;1;0;;2;4;;1;4;0;16;0;8;0;0;0;;0;0;;0;0;26;67;1;
21 May.;;0;0;0;0;0;;0;0;;0;;1;0;1;;0;;0;2;0;;1;;;0;1;0;;4;2;;4;3;0;41;0;17;0;1;0;;0;0;;0;0;35;113;0;
